day,ALGO,AENO,LSST,SRNA,ELLT,AMRP,OTCS,HETT,HUXZ,DUCT,SMAH,NPCK,MSDP,EORC,CUBO,HRET,ANSO,DIHO,RTTH,SPLZ,NWIG,MMBT,MDGI,AGVF,RRES,CTGI,ALUT,ACAC,SRTX,GARI,RCRI,ACIX,CCNS,MTNS,IHOZ,NAYO,FWWG,EELT,HRND,AETS,ULXY,BLBT,BENI,ITPA,HTRK,NGTE,ILVX,FCSG,FARS,MHRM,EAFC
239,0.176350851543756,0.3488982440535573,0.34289448918853077,0.20946334149880083,0.18553126555959554,0.39635552879113384,0.4573170999800551,0.2740145347754835,0.32323530675123097,0.3069163553475733,0.3725278892879392,0.28373177294033325,0.355576859662848,0.38127488382587255,0.25862783979638776,0.33977452799966806,0.3249298705118294,0.3868776726985965,0.6960299761034434,0.4384425364024574,0.27078579669372854,0.7654065693523864,0.3176729167790012,0.28983641247131925,0.3863496740575065,0.487224531836808,0.2686565116780736,0.23831358141596087,0.3312926932107987,0.41238839893323204,0.47942038566889916,0.2916008940741664,0.34747041330289313,0.24228620828769157,0.23021559119192092,0.43845797308788903,0.26491501822738434,0.6217321218344788,0.4532549412732125,0.5796823563860447,0.4669450319775696,0.19524841518991087,0.18886843442056814,0.2781035523502641,0.23627251343089994,0.3553556012687594,0.24058322369632348,0.4365629990383545,0.23526881276663184,0.3742274159068412,0.4123957035652955
240,0.1892549700016772,0.34507386824725544,0.3287277585105152,0.21150345342145987,0.20442391597665202,0.3721079989884479,0.45826358433250075,0.2982313993008604,0.28518915616094026,0.30331170619520076,0.36301170250103376,0.27161138799667883,0.36836398746026233,0.3898307099892578,0.25576196719999367,0.31009775035288983,0.3262757730936694,0.3672344615892139,0.6880564290151374,0.49379118709550973,0.26662375805181077,0.8002049885225081,0.33310840818522364,0.2901267175578772,0.39426667672138105,0.525681869309434,0.27044506432921434,0.23674805622982978,0.3145105747074171,0.41553735227152316,0.5176517122835155,0.2924639621964161,0.33792605674936627,0.2506125506328681,0.2203308846325814,0.5245803477736666,0.2605745608337954,0.6278534526957497,0.48758748604930496,0.6081604044098213,0.5097110749979783,0.19780103384539177,0.19461530894702272,0.26671452710731175,0.2827104852301073,0.34991845474845623,0.25832807577438843,0.42754181293599913,0.23517806575535669,0.4164122905133367,0.42336192424851576
241,0.19263306135617694,0.3421164243122173,0.3218875578557059,0.21388092059371935,0.2009255712616096,0.36905232817510464,0.45539278169189035,0.30156677977564006,0.2884669363119415,0.2989883298588185,0.3578852999161588,0.2726908277524727,0.4319150413475953,0.378908467886965,0.256426887377991,0.3034235268849942,0.33599430390786056,0.36894580699818125,0.6858961811220994,0.4891033502314162,0.27147631723047716,0.7519733836050488,0.338039433404934,0.30616973333227093,0.39136351234305616,0.5543220676376823,0.2942569149563571,0.23572265739194015,0.3166182138617462,0.4399714794214537,0.5541556376118484,0.28567059533391376,0.3220692173298797,0.2451352127264615,0.21974438882422814,0.5297226456766965,0.27398794890984146,0.6251187485829462,0.48251926723088157,0.6178957961207373,0.5244618151645629,0.19774229928393552,0.1967757725355894,0.26704869258154595,0.2983396547679945,0.3649419203701074,0.26250944044446506,0.4056621596873081,0.23517390266254254,0.4351325150556345,0.41544283296703055
242,0.17791912540482038,0.3530439062277475,0.3244888573027708,0.21914920111439926,0.22499078509867335,0.36747209306085865,0.40851461591950305,0.2977044355496427,0.28787380510591487,0.214681978864622,0.3033956818565616,0.25109384200000207,0.44731825833930067,0.34533529858423645,0.26023055254759453,0.30421374024894404,0.3339902889566564,0.3803899620296668,0.6727586638880254,0.42245087937648695,0.3170649783375662,0.757947698476315,0.3355325074848448,0.31349268697385874,0.37537711223264764,0.5556909085643231,0.3049406300549748,0.29175224784661596,0.32162009526593227,0.3739551308496347,0.46114941802092685,0.2787432790833884,0.31579111519174596,0.2372704114360899,0.20610815640565675,0.5328499574572778,0.28926885124757207,0.6345266041222377,0.48129578851252336,0.5380306180248964,0.5408393131459109,0.1980441869756258,0.1854194434461376,0.2804711382977785,0.2714838162247104,0.35668713272557456,0.24741352358656335,0.41709343759757483,0.23714216417839043,0.4240759964241266,0.3719424169401855
243,0.17164737829693505,0.3524613645425441,0.3304789930894807,0.22040231575639546,0.22815250698507564,0.3667567049271624,0.4051782324236849,0.3001923346069703,0.2858493990262415,0.22095929637893422,0.30038290968909637,0.24815513299956124,0.46155599590213714,0.3376669096559145,0.26034004391571886,0.3072806565669172,0.3755568391094969,0.3632727448628992,0.5624313207194542,0.4206135542438953,0.3256034419378998,0.7674938400805409,0.30344710536743835,0.31689628523294855,0.37091183081477636,0.5734011235733177,0.3352499550047572,0.2917815426806232,0.31398430545243705,0.37475803203492547,0.46415297341612444,0.27782446235872105,0.3162463671727664,0.2347436328969049,0.20303015986767486,0.5657863699143308,0.2887838908652132,0.6172770796139342,0.4314020863013205,0.5387167390377576,0.5398403203022571,0.21479244181566245,0.18072799940169862,0.27796681006297413,0.2668101657355086,0.3388626494256755,0.2512659771396011,0.41785758056203104,0.236722474248018,0.42257497000376126,0.37513070105794266
244,0.17264719642615522,0.3664379292009552,0.327713512144065,0.24343067038438534,0.22082171627829822,0.36583978868855527,0.39889977138067967,0.2506209427283786,0.2694553875902083,0.21825429158573262,0.31208935885995154,0.2525301691420021,0.4614991361566384,0.3372582776887487,0.2694894676051915,0.27532039040656026,0.3585581571816028,0.36387165285064826,0.5482974812275634,0.4202294814732448,0.329746630123253,0.7934800653469998,0.3020182310516081,0.31553244363733507,0.3558020695095736,0.5889003867480589,0.3524383433099318,0.3163748712886197,0.3226154933652642,0.3828867058711387,0.4493255101743648,0.25621261846925286,0.3029643805156699,0.2489952902722054,0.20469602018888355,0.5878211929262906,0.2887998281841319,0.6116374249529981,0.4252370749677577,0.5411804282984688,0.5401468572608482,0.1897381246949078,0.1850522504807351,0.28101162890553383,0.2621463696089178,0.30576919883840514,0.24956248762797034,0.4134618533808614,0.2588647495517341,0.42673383051224784,0.3738821557671069
245,0.17079672719337927,0.3679217833617597,0.36593148451985885,0.2433423266320359,0.22319255335512053,0.404999389117976,0.39486820895798,0.2760203406574536,0.26205525667092966,0.24645461250468065,0.31476852340793315,0.28879354742135266,0.4144702979008612,0.3363326110682301,0.2947196260799051,0.2709836799484265,0.3554092771024764,0.36279934185992113,0.4893317390764861,0.4196441436140561,0.3271440183084592,0.7956446753738005,0.2905337779203254,0.32254722978439176,0.3542929966018835,0.5886774964749609,0.3542646971985215,0.3129677788320339,0.38014407054775606,0.36941724405961723,0.42588108630721305,0.25471477028024797,0.30466421114009484,0.2515434981048237,0.20968367036323696,0.5998916321911947,0.29530279267343723,0.5925500306862572,0.42103743304988284,0.5347649680172613,0.5282582504529166,0.18565472505586555,0.18577030115183052,0.2820259958651884,0.26681581116134934,0.30339776148854886,0.23881941346750968,0.3929081306975397,0.2569345496320202,0.42104358708366657,0.35050810459386633
246,0.1707313577578718,0.3725301590600927,0.36373623464110394,0.24384335386831266,0.24816202244149613,0.4052241557796864,0.39622331569195457,0.2754427217838415,0.29669388842279965,0.2462295565658987,0.3321008371570213,0.317424108837232,0.41696105911890247,0.33546967007619694,0.29577992199308956,0.27029329675331343,0.38522231190265305,0.36305850056204286,0.489053000130751,0.4188042832608873,0.3299749434359921,0.8006961099218867,0.28522257597003353,0.34305375550199146,0.3868932412743095,0.5806532537692237,0.3473943803048187,0.31231559242013246,0.3720348151172588,0.3547094756643656,0.43089532569161937,0.2586018903502716,0.3102752892689756,0.2519665230460595,0.24210983715635148,0.5819008853645967,0.2833977485630289,0.5801423334470533,0.4197776731678833,0.5348093232587684,0.505945798433683,0.1845536325000787,0.18562392996185148,0.2807259862482803,0.26306708609278423,0.3051137443913606,0.23515055966952247,0.3976262035519008,0.21753120025942654,0.4067428664138809,0.34837630787825336
247,0.1691693552624573,0.3667096024001428,0.34268512579400884,0.2374767959450603,0.24518012869936606,0.4064528566621784,0.4113181060227441,0.2709447359562281,0.300374960290236,0.2511970239423857,0.3405327535393271,0.3086944468672125,0.41165400382352896,0.32290095287720466,0.2645170236464589,0.21303445535326548,0.3915682373958923,0.36542389934172964,0.5641868471626893,0.4152196886100301,0.3313644338945688,0.8131251160895473,0.28187654397096074,0.34134036295348963,0.3745225014241997,0.5804043081400775,0.34945373662850504,0.31177498510435303,0.37925976080621376,0.330170060471816,0.4933785688247393,0.25196682479415533,0.3121070131607574,0.25192127472049974,0.2460330438731277,0.5817644558769862,0.281077150552688,0.5671391192576593,0.39932716637741583,0.5392860261450101,0.5002211323653949,0.18455337774235944,0.18091431638525537,0.2802353748914275,0.27378940141564273,0.3022614881854955,0.2426216866036798,0.43856332277033816,0.2262609713462105,0.39784431813284743,0.35575237854515906
248,0.16101581475830085,0.34877837951578317,0.3211972355239986,0.23609788054958963,0.24074555309476667,0.4189768614822379,0.3983548279087663,0.24690668012142591,0.2725514537545925,0.2479645754124579,0.34016332469365357,0.2718878754778177,0.40038581040002114,0.31805368175939897,0.2522749898568585,0.2153198070940614,0.4057011277233753,0.36289800094509633,0.565631377691862,0.37974918269481883,0.34525120095170975,0.8139837498241017,0.2714341389183516,0.3689013855115382,0.37308407173709196,0.5761399779274973,0.3467699474380253,0.3217335607382429,0.3733345102328212,0.3404571988881562,0.5203528174503791,0.2524007800484618,0.3129891521318644,0.2518523388529126,0.24612820959284953,0.5644704455293441,0.27838857521145377,0.5450666196430684,0.4055604866015399,0.5345262070265413,0.5100146119133457,0.17828049840402355,0.17299092375302097,0.2867558428273336,0.26807118938298224,0.3260361412280072,0.18938927121306348,0.4286317524515464,0.2366062224836453,0.39767853149909016,0.32053142355957603
249,0.15564836102068288,0.3504317073219243,0.32622541116340376,0.23943130360437334,0.23492848823356569,0.4193587853242169,0.41667332193354045,0.25810261206923196,0.2737474591239429,0.23936635204907708,0.3383726543346535,0.30316797585903205,0.37201877336313627,0.3227932176376134,0.25402001440116795,0.24799101940357246,0.44266332870072495,0.3575029143296456,0.49758681149196243,0.37770092537799616,0.34990037155619985,0.8082441543786566,0.29067787322398314,0.32081123166407455,0.3612908589096613,0.5288443898408534,0.33795406892076335,0.3333055589914623,0.3747474008471373,0.3449284936905046,0.5018311845522677,0.2522764777792311,0.2983770453709503,0.24586876875520458,0.27211419267684783,0.5754367559085254,0.2698398266747726,0.4128481678966364,0.383902102049601,0.5184077897430432,0.510749229261806,0.18260321034073368,0.1854556996445875,0.25359341356757165,0.2910351954394709,0.3282876289195791,0.198561013837478,0.4283275898014922,0.2296389781143917,0.37389014086001887,0.3024320617356817
250,0.15324238491907852,0.3508233768195163,0.3286241067089919,0.2350949223807352,0.24235443058647116,0.37681889223057213,0.41618253810507566,0.25745342865644005,0.2872571654359699,0.28908082237441074,0.32154581359893536,0.3023743168724299,0.37217452134183915,0.29431246300580916,0.2583106700320051,0.24892890678367396,0.42564525047292107,0.355496165731837,0.5027837275395466,0.3766028287808141,0.35656882994888,0.7610219182610551,0.2877601009522852,0.3301788427826125,0.3674081718821728,0.5264983850501361,0.33886820993773353,0.3409399600231573,0.38683289568011914,0.3447843062689287,0.526466508728715,0.2689026395153699,0.3049932005651968,0.2464375934351079,0.2697490946635207,0.5552791388249975,0.27654594689808887,0.41665861748858046,0.38914078037295907,0.5580468684498113,0.5092176048658708,0.18334049535329067,0.18417747847277388,0.2509676448979548,0.29199670913000203,0.33873510186820877,0.19886606481227725,0.4355717026034027,0.23774005700165507,0.381619287033201,0.29997974477389955
251,0.15664605283897773,0.35276463660571955,0.33752741757168514,0.22696769294658004,0.25123955423650635,0.4058681040622432,0.4191039764605854,0.2646160867039268,0.29195474310934794,0.28330888018582023,0.3252468302081239,0.30214882060249654,0.3729505799215969,0.267472022119853,0.2579939111462694,0.2639585754834838,0.42135927541436585,0.36028939096996904,0.4990631225441692,0.36965717006718773,0.35638521626957553,0.763950108682193,0.306076919793705,0.3389923263418207,0.40760597753188643,0.5308897084405875,0.34119127393510945,0.3443090051427693,0.3776709082256779,0.3346575118743983,0.5140474643084103,0.2552757699564928,0.3048177430263307,0.24174422161957432,0.2676657779618889,0.5520096828112221,0.2724521762384449,0.4117546567435493,0.3903624240795554,0.5610296716577317,0.5043825076097384,0.18053762415753988,0.1839309182452621,0.2524769627052625,0.2900665400887055,0.3402572107181148,0.19750824382092003,0.4163076786416068,0.23713085193215538,0.38517497888542207,0.29021205290684227
252,0.18048410719399557,0.43049450657144694,0.3161710783365192,0.22865913573406182,0.25678932723561254,0.40915921284500245,0.41907830145659036,0.28149239671798204,0.31218027246868996,0.37464710727646156,0.3257837779473972,0.32474384809943907,0.41262577435125986,0.2629348991864302,0.27347291913446814,0.2631108775701221,0.41669250348099457,0.31943874686308865,0.5744905134065996,0.3743413591153843,0.3579163518319062,0.7634327363826575,0.3057325233473076,0.3903502036690702,0.40250202056109974,0.5353906586338085,0.38581681109038474,0.33956266637435745,0.3630810838849219,0.3899433743283638,0.5384980526740741,0.2732054950493374,0.3084743604393729,0.288623312066303,0.2600718247306551,0.5533410744149725,0.2441836421531414,0.42761800132110944,0.3767193877310899,0.5597296089045621,0.5262896643400361,0.17824645005869966,0.1911386575271391,0.24207719518118778,0.31325878250813594,0.36297071765495204,0.204704421593401,0.4345148036960925,0.2331007203639304,0.3994435992872823,0.3189363087630307
253,0.18599012401857323,0.41920798484725397,0.3129974724079773,0.2444074611170181,0.2709929221013445,0.4125778512308983,0.4319270024553317,0.2621569625973151,0.31736189479673577,0.384320813146587,0.3495858052427406,0.34141969245934484,0.4169173325890834,0.263199750128493,0.28393452656971957,0.29543887288284737,0.3956481690993083,0.29168238076487796,0.5555517142980484,0.3592473834665511,0.34775652681737074,0.7223395270688397,0.3020445473378172,0.3890647674708905,0.42135942933578374,0.5564159122753607,0.40180019476253415,0.33703895676361467,0.3647342793256368,0.3922481794550251,0.53801458733201,0.27177160279784124,0.3315369791876587,0.29166209595970316,0.26012699853721655,0.5531102125006111,0.24457171830565713,0.4366185464461283,0.37482226908519806,0.5560905065226341,0.5580404002399337,0.18746651379447937,0.16776204275871825,0.25099741914140283,0.3186606826685006,0.3654150588020621,0.20634676779352612,0.43900555928980783,0.2365791050328103,0.42862793990884834,0.3386073213139269
254,0.18603595281899316,0.41960399952217997,0.3446369420604874,0.24260216688154185,0.2788915110462617,0.41184321762729315,0.3772158475941139,0.26216301656281427,0.2963655821111059,0.3918285549881621,0.37402587603234966,0.3325613406117097,0.42121358047557317,0.2413735618119752,0.28441689933369735,0.3114379900983315,0.3903655902522234,0.3041385775466115,0.5740625407070056,0.32220417429644416,0.3483383807242173,0.6632909493834268,0.2918119588329677,0.3690186980289307,0.4026245881490671,0.5760999273956269,0.3851471817646206,0.3559629991218365,0.364426516197087,0.39355462721038664,0.5417931401808486,0.2528748526812506,0.3282505190220064,0.2948817708404829,0.2600345371764694,0.5842523003485668,0.2431213387152132,0.47078261269608207,0.37097920473408197,0.5461553775164276,0.5484716055808142,0.187026057986275,0.16828130572930622,0.25636818354086555,0.3232525632880493,0.3653078591797707,0.21357786898224834,0.44519388528769815,0.20535621555169603,0.40246367915398573,0.32773434679514146
255,0.1807069252266145,0.42843085382994056,0.3465685907411846,0.24099593387893992,0.27458693050606087,0.371953016061846,0.3734535072488601,0.26202833016624993,0.2741770865105308,0.39209177598841777,0.3748943940923259,0.3303120195266854,0.42520500569767744,0.22465946229996905,0.2759123127905451,0.30401457715182967,0.3764470493380529,0.299891131920402,0.5749582168012998,0.33542110468581976,0.34955501611980194,0.6572876704861598,0.29171879593935623,0.3630286923587287,0.3919223961932909,0.6004241744371022,0.4119000206582622,0.3471240626769155,0.33262344104937014,0.3931996826804266,0.5410890996881679,0.2530546889348368,0.31289125939103946,0.2922336713329896,0.25623580691519077,0.5666979137640831,0.24343653573418464,0.4689832215957993,0.36747436942110273,0.5379961177553517,0.5356708104058409,0.1865796455886677,0.17362700822293753,0.2604344404721607,0.3220395288630593,0.37093975226117704,0.21420976641720227,0.4396407921479606,0.19803355332731645,0.3905603774731253,0.31344069435603816
